11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:37.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:38.999, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:40.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:41.000, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:42.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:43.001, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:44.002, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:45.003, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:46.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
11:58:47.004, -32767
